sample,P-value,Correlation,RMSE
TARGET.20.PAVYPX.09A,0.0,0.749455181323734,0.863483349624619
TARGET.20.PAWFRK.09A,0.0,0.651560993257165,0.889711127444341
TARGET.20.PAKKZL.09A,0.0,0.742489132760762,0.857229392914326
TARGET.20.PAPAWN.09A,0.0,0.876967237378646,0.83859450164117
TARGET.20.PAWNMU.09A,0.0,0.60977235820725,0.869469659858856
TARGET.20.PAXMFG.09A,0.0,0.933934614399752,0.693000860928702
TARGET.20.PAYKSD.Unsorted.09A,0.0,0.901440214037769,0.69894774774421
TARGET.20.PATKWH.09A,0.0,0.636232450007324,0.882110586862142
TARGET.20.PALNAT.09A,0.0,0.776250069913159,0.817637247820833
TARGET.20.PAPXVK.09A,0.0,0.739248279250837,0.834700528768098
TARGET.20.PANDER.09A,0.0,0.788291489449398,0.7594489737154
TARGET.20.PAVVAM.09A,0.0,0.977548034900287,0.489395083029745
TARGET.20.PASFRD.09A,0.0,0.822858303289879,0.782077468787178
TARGET.20.PAPZTC.09A,0.0,0.822388428593241,0.78877764231242
TARGET.20.PAURMW.09A,0.01,0.548309339220568,0.898512006119077
TARGET.20.PASNKC.09A,0.0,0.967691074166133,0.527549937749993
TARGET.20.PADZYW.09A,0.0,0.898033235617877,0.709519314733714
TARGET.20.PASXVC.09A,0.0,0.7548676940753,0.833232042667416
TARGET.20.PARPWL.09A,0.0,0.913516884252837,0.806877516995337
TARGET.20.PATLZB.09A,0.01,0.560909185724567,0.875077292479136
TARGET.20.PARBZJ.09A,0.0,0.927782406716801,0.718623159426707
TARGET.20.PASJUC.09A,0.0,0.610073101790733,0.932956100454145
TARGET.20.PAXLDI.09A,0.0,0.779403182755612,0.84207089717303
TARGET.20.PAVJDK.09A,0.0,0.9602992365927,0.609675483141132
TARGET.20.PASSLT.09A,0.01,0.462784057297566,0.936355525241042
TARGET.20.PAWDKU.09A,0.0,0.985450197534685,0.437502953308958
TARGET.20.PASFZN.09A,0.0,0.769895646859662,0.79947633941243
TARGET.20.PAWMDY.09A,0.0,0.684339654414694,0.814002669763736
TARGET.20.PAVEYP.09A,0.0,0.872775707763832,0.79018928319919
TARGET.20.PAWYUC.09A,0.0,0.97631125173013,0.523665806048363
TARGET.20.PAVXFA.09A,0.0,0.972608856587497,0.589753343703525
TARGET.20.PAXBAV.09A,0.0,0.919605642230266,0.643830395143871
TARGET.20.PAWDVL.09A,0.0,0.928399075996477,0.643615031734509
TARGET.20.PAWYRT.09A,0.01,0.424252074616299,0.907879720242387
TARGET.20.PAWRIY.09A,0.0,0.941830066019795,0.578492733026993
TARGET.20.PAUNTD.09A,0.02,0.312189465684348,0.953315746957039
TARGET.20.PARHUP.09A,0.0,0.823862588223579,0.840172562949585
TARGET.20.PAWGKS.09A,0.01,0.576428942661303,0.912066247303658
TARGET.20.PAYKGV.Sorted.CD34pos.09A,0.0,0.82974340937166,0.767729959885366
TARGET.20.PATGRR.09A,0.0,0.983617384286713,0.248000551708021
TARGET.20.PAVJRF.09A,0.0,0.85594175120907,0.678233154694132
TARGET.20.PAUTIK.09A,0.0,0.981443288010734,0.464886045113528
TARGET.20.PAWWZL.09A,0.0,0.900381492634254,0.708024811249641
TARGET.20.PAXIHA.09A,0.0,0.697819213586603,0.88268160950778
TARGET.20.PAUWFM.09A,0.0,0.654575456186038,0.812704865287385
TARGET.20.PARCUK.09A,0.0,0.897154386304977,0.567275946575764
TARGET.20.PAWTEI.09A,0.0,0.991416187720995,0.455384224708057
TARGET.20.PAVKAH.09A,0.0,0.91794490489363,0.746501828395257
TARGET.20.PAWVUA.09A,0.0,0.987167301739996,0.551953763770643
TARGET.20.PAKFNC.09A,0.0,0.766782193422198,0.82584269907133
TARGET.20.PAUYZY.09A,0.0,0.778811497855969,0.857942102912583
TARGET.20.PARKHV.09A,0.0,0.613383077888747,0.866246800314368
TARGET.20.PARMME.09A,0.0,0.69252890012787,0.887720032381471
TARGET.20.PASYJI.09A,0.0,0.955034883003432,0.661570611298
TARGET.20.PAVSWX.09A,0.01,0.507041243490373,0.89346282832818
TARGET.20.PASVVS.09A,0.0,0.953811159104848,0.522474830193387
TARGET.20.PAVXZS.09A,0.0,0.696622392860479,0.828067129969586
TARGET.20.PARFWM.09A,0.0,0.955352236573965,0.716539693095032
TARGET.20.PATHZL.09A,0.0,0.779214451591274,0.774545862902778
TARGET.20.PAULTY.09A,0.0,0.776315542171995,0.799737623876106
TARGET.20.PATJUT.09A,0.0,0.763841163378526,0.759382327909273
TARGET.20.PATAIY.09A,0.0,0.82384550101537,0.849273400120419
TARGET.20.PAXGXR.09A,0.0,0.80133408482056,0.868397286832524
TARGET.20.PASXAH.09A,0.0,0.958297553386274,0.685923702727748
TARGET.20.PASZEI.09A,0.0,0.914873350110463,0.829212124105804
TARGET.20.PAVYTI.09A,0.0,0.850646568847589,0.787957578316796
TARGET.20.PAWNSL.09A,0.0,0.75643290353932,0.826610459258477
TARGET.20.PABPJX.09A,0.0,0.669456963675694,0.851093292174844
TARGET.20.PAWGCP.09A,0.0,0.980811853542488,0.522531307362497
TARGET.20.PALLSK.09A,0.0,0.868787676139932,0.83801718725906
TARGET.20.PAVGXC.09A,0.0,0.951252678758345,0.691767270846962
TARGET.20.PAVLSY.09A,0.0,0.641245904020454,0.839034063657419
TARGET.20.PAWENM.09A,0.0,0.980625652229874,0.585440243496146
TARGET.20.PAVNGY.09A,0.01,0.554813013814849,0.887238116087935
TARGET.20.PAXANS.09A,0.01,0.406041628687709,0.915479819069892
TARGET.20.PAWDBS.09A,0.0,0.88739238842196,0.746787121575017
TARGET.20.PAWHAX.09A,0.0,0.861664565749471,0.72588423817239
TARGET.20.PASLPE.09A,0.0,0.581056819904388,0.914596344863614
TARGET.20.PARAHF.09A,0.0,0.813379594476655,0.774469787795732
TARGET.20.PARMST.09A,0.0,0.904760190669972,0.747206587470178
TARGET.20.PAWAAX.09A,0.0,0.993233982565332,0.309063533654415
TARGET.20.PAVXZL.09A,0.01,0.558615212251037,0.901437567543741
TARGET.20.PAURLB.09A,0.0,0.770217880316962,0.866747574496828
TARGET.20.PAXHDA.09A,0.0,0.819044374241604,0.837604655163853
TARGET.20.PASXYG.09A,0.0,0.749754139867071,0.852006990201984
TARGET.21.PARZIA.09A,0.01,0.411278095266306,0.940536007720131
TARGET.20.PARUEX.09A,0.0,0.78910492356267,0.818194492122723
TARGET.20.PAWKIU.09A,0.0,0.957494952732929,0.579099705003359
TARGET.20.PAXJSM.09A,0.0,0.952866022978714,0.61131376939692
TARGET.20.PAWMUZ.09A,0.0,0.709459539400193,0.87324654368961
TARGET.20.PANKCE.09A,0.01,0.552269471709309,0.9103275263072
TARGET.20.PAVYVH.09A,0.0,0.912891270782322,0.679574626521934
TARGET.20.PASPLU.09A,0.0,0.880896083266892,0.722227564930249
TARGET.20.PAUXKD.09A,0.0,0.856318708238875,0.612382873608899
TARGET.20.PAVFKS.09A,0.0,0.710646698023655,0.836084408251434
TARGET.20.PAVCJW.09A,0.0,0.61657639529836,0.885339765011086
TARGET.20.PAVWZV.09A,0.0,0.851959859796487,0.792077897671537
TARGET.20.PACEFD.09A,0.0,0.865322538906772,0.766279487664557
TARGET.20.PANKNB.09A,0.01,0.473006165836613,0.926176679759442
TARGET.20.PAVTXM.09A,0.0,0.876072394060898,0.662141475584888
TARGET.20.PAXBNE.09A,0.0,0.848968434344836,0.810944814110299
TARGET.20.PAXBLW.09A,0.0,0.735691801602329,0.850736682863687
TARGET.20.PAXXCX.09A,0.0,0.983377056352759,0.607114090494443
TARGET.20.PAUUPR.09A,0.0,0.782217563867898,0.826949748578838
TARGET.20.PAWZZN.09A,0.0,0.670943423132205,0.854547416541697
TARGET.20.PASIEE.09A,0.0,0.712286536998201,0.892047319767592
TARGET.20.PATEAF.09A,0.0,0.767287584987358,0.818756422790366
TARGET.20.PAVYFM.09A,0.0,0.942956345783099,0.687053462502066
TARGET.20.PASIEJ.09A,0.0,0.631197190578468,0.852229227646701
TARGET.20.PAXGNI.09A,0.0,0.651106046603646,0.881666746932163
TARGET.20.PASBBE.09A,0.0,0.857023638130347,0.727039243606199
TARGET.20.PAWBVW.09A,0.01,0.49694866720436,0.911781652881059
TARGET.20.PAVLAE.09A,0.0,0.989848459395335,0.222542144339266
TARGET.20.PATISV.09A,0.0,0.918085917056159,0.750834003339722
TARGET.20.PAYHFV.Unsorted.09A,0.0,0.906602622576076,0.762959079042758
TARGET.20.PAVLTF.09A,0.0,0.920412961011276,0.639754218609928
TARGET.20.PANRWM.09A,0.02,0.381493826323468,0.957020797277938
TARGET.20.PAXVBY.09A,0.0,0.794734855047819,0.79222520453985
TARGET.20.PAWLFB.09A,0.0,0.696265939764042,0.83738599436886
TARGET.20.PATCHL.09A,0.0,0.685979447160516,0.903241932769811
TARGET.20.PAVDAJ.09A,0.0,0.742277989141766,0.845802463232014
TARGET.20.PAWIVB.09A,0.0,0.731217497572202,0.873239503497702
TARGET.20.PAPWYK.09A,0.0,0.961324005539799,0.780532023293464
TARGET.20.PAWHCT.09A,0.0,0.783954569969209,0.797596368662214
TARGET.20.PAWPCN.09A,0.0,0.876177257484603,0.848878228081813
TARGET.20.PAXCPM.09A,0.0,0.595853993412056,0.91321714925026
TARGET.20.PAUXLK.09A,0.0,0.933155215067315,0.690983018706937
TARGET.20.PAVUPS.09A,0.0,0.975147216345346,0.590933989723588
TARGET.20.PARARP.09A,0.0,0.73192648974742,0.875697485672783
TARGET.20.PAVZBG.09A,0.0,0.810498067527288,0.824050569924505
TARGET.20.PANUDS.09A,0.0,0.604959893294904,0.856525668308678
TARGET.20.PAWDTR.09A,0.0,0.802758183557111,0.770895194939108
TARGET.20.PAWZKW.09A,0.0,0.933311173005379,0.720621534443046
TARGET.20.PAVPCA.09A,0.01,0.511573881159611,0.92545861326844
TARGET.20.PASZEB.09A,0.0,0.971097013975978,0.659230040203088
TARGET.20.PAKZKT.09A,0.0,0.704568944024601,0.883955995485285
TARGET.20.PARYXV.09A,0.0,0.976295017293261,0.489619116170667
TARGET.20.PAPAZZ.09A,0.0,0.769091603712221,0.872235027037365
TARGET.20.PAWANV.09A,0.0,0.84073667786005,0.807408678610577
TARGET.20.PAXIJL.09A,0.0,0.658987860788854,0.865644248797037
TARGET.20.PAUHTE.09A,0.0,0.902024814187767,0.641724359470193
TARGET.20.PAVYVR.09A,0.0,0.830699507712623,0.84926417596477
TARGET.20.PAWEDY.09A,0.01,0.519413111324375,0.914364715780371
TARGET.21.PARLSL.09A,0.0,0.613377022057134,0.887152371001567
TARGET.20.PAUUYJ.09A,0.0,0.940005274930643,0.640628650470469
TARGET.20.PASBHH.09A,0.0,0.74970328052392,0.789343626222634
TARGET.20.PAPYRB.09A,0.0,0.954757076261576,0.748867897707038
TARGET.20.PAWAMF.09A,0.0,0.960178899034063,0.637503163400857
TARGET.20.PAVGIX.09A,0.0,0.633649147269821,0.904062434773168
TARGET.20.PAVMFT.09A,0.0,0.949531206647113,0.637245034380123
TARGET.20.PAWYGY.09A,0.0,0.842842388362565,0.710372807922917
TARGET.20.PAWYNC.09A,0.0,0.792983629329227,0.835242895775325
TARGET.20.PAWEKU.09A,0.0,0.596677180816108,0.920584590974897
TARGET.20.PAWMIP.09A,0.0,0.58973891268079,0.898779054958495
TARGET.20.PAEENN.09A,0.05,0.164120945336295,0.98767700081952
TARGET.20.PAEEYP.09A,0.0,0.893347657030308,0.763728221510529
TARGET.20.PAUVBZ.09A,0.0,0.680660409931648,0.876692442405326
TARGET.20.PAXIIP.09A,0.0,0.621993338844938,0.843822741703943
TARGET.20.PASRSS.09A,0.0,0.799711631814387,0.839976348496804
TARGET.20.PATAKC.09A,0.0,0.934217308141114,0.739749235228024
TARGET.20.PATASP.09A,0.01,0.575890535563576,0.917270020274047
TARGET.20.PANZKA.09A,0.0,0.588633742831885,0.920181561473621
TARGET.20.PAXARX.09A,0.0,0.958814508567227,0.638333198664008
TARGET.20.PAWHIZ.09A,0.0,0.782511271850313,0.833550908224085
TARGET.20.PANUUU.09A,0.0,0.851506655122266,0.69563025575675
TARGET.20.PAWKXH.09A,0.0,0.638721710414231,0.843629796931624
TARGET.20.PAUMJB.09A,0.0,0.949722512177935,0.651668046832434
TARGET.20.PARAJX.09A,0.0,0.845319623894303,0.781986984360622
TARGET.20.PATBUK.09A,0.0,0.987972391762238,0.211583429340449
TARGET.20.PAXIWR.09A,0.0,0.705876699987984,0.814754582990651
TARGET.20.PASLDS.09A,0.0,0.948551239510943,0.666636938870333
TARGET.20.PAYGXU.09A,0.0,0.872372304732132,0.777025838001069
TARGET.20.PAWRUK.09A,0.0,0.751782981674565,0.868455944520326
TARGET.20.PARXMP.09A,0.0,0.734014637531148,0.868255847891063
TARGET.20.PAXEKE.09A,0.0,0.793687487594512,0.824517009123996
TARGET.20.PAVLSH.09A,0.0,0.680696206835977,0.875999568770335
TARGET.20.PASXUX.09A,0.0,0.983707623304998,0.182535482397908
TARGET.20.PAVEZN.09A,0.0,0.948301727917762,0.630968988514595
TARGET.20.PAYHRE.Sorted.non.leukemic.09A,0.0,0.863107496396812,0.675841603627649
TARGET.20.PAXJYU.09A,0.0,0.947073626036256,0.538572634921642
TARGET.20.PASJYX.09A,0.0,0.587934152217998,0.903058331949299
TARGET.20.PASLGD.09A,0.0,0.988498235368333,0.624117486989973
TARGET.20.PATIGE.09A,0.0,0.970221887022589,0.597735312619838
TARGET.20.PACFKY.09A,0.0,0.775728205972629,0.835906925425794
TARGET.20.PAUZSY.09A,0.0,0.90482823710989,0.699831327454286
TARGET.20.PAXEEY.09A,0.0,0.627189609267274,0.909094159367642
TARGET.20.PAVNBL.09A,0.0,0.987866827592993,0.441328936961577
TARGET.20.PASFNP.09A,0.0,0.641601793909282,0.901754617977366
TARGET.20.PAYKGB.Sorted.CD34neg.Lymphoid.09A,0.0,0.833650535982314,0.773354592635412
TARGET.20.PAVIDK.09A,0.0,0.689345305881713,0.89454487234654
TARGET.20.PAWJIM.09A,0.0,0.742728265680401,0.863730941187897
TARGET.21.PATJMY.09A,0.0,0.76672776328506,0.811521386886405
TARGET.20.PAVXZH.09A,0.0,0.865417668559011,0.71609812668066
TARGET.20.PAXMLW.09A,0.0,0.780071497577376,0.814410699304513
TARGET.20.PANIPL.09A,0.0,0.788414352242724,0.82981703134841
TARGET.20.PATLVK.09A,0.0,0.948186149595381,0.65129359785356
TARGET.20.PAWDHA.09A,0.0,0.6603809133505,0.827495430011652
TARGET.20.PATWYU.09A,0.0,0.964590821194697,0.330895884347233
TARGET.20.PAUGAR.09A,0.0,0.987337384745872,0.16785915055402
TARGET.20.PAYGYM.Sorted.non.leukemic.09A,0.0,0.788076095824703,0.817856555622214
TARGET.20.PAVCWT.09A,0.0,0.59607389125264,0.862828087613097
TARGET.20.PAXLYF.09A,0.0,0.754549024691121,0.798290908060434
TARGET.20.PASFJB.09A,0.0,0.929696354720515,0.746095493031726
TARGET.20.PAWUAE.09A,0.0,0.708477931549415,0.892915067304099
TARGET.20.PANLSZ.09A,0.0,0.878252625384228,0.803669415539518
TARGET.20.PAPWFN.09A,0.0,0.618121331600118,0.910056701176891
TARGET.21.PASSLT.09A,0.01,0.466785782922702,0.94484155759678
TARGET.20.PASGPE.09A,0.01,0.40542719455115,0.920007073619462
TARGET.21.PASTZK.09A,0.0,0.693467611151514,0.843148502478205
TARGET.20.PAVVUT.09A,0.0,0.789400067485089,0.827281727108488
TARGET.20.PAWWEI.09A,0.0,0.795926941588631,0.827887150894408
TARGET.20.PAYHIY.Sorted.leukemic.09A,0.0,0.753539296172756,0.867129416534225
TARGET.20.PAUJNJ.09A,0.0,0.934735796178565,0.631908628483392
TARGET.20.PAWECG.09A,0.0,0.64059540385546,0.899594917665024
TARGET.20.PASNYB.09A,0.0,0.760181634712512,0.868325436768303
TARGET.20.PAXMGU.09A,0.0,0.946837393621049,0.534642646954476
TARGET.20.PAXEMU.09A,0.0,0.570318865966463,0.857105632315992
TARGET.20.PAVBUX.09A,0.0,0.68322096813389,0.795937303284125
TARGET.20.PAVIXV.09A,0.0,0.893125263815461,0.77713214967042
TARGET.20.PAVCPM.09A,0.0,0.756646963382861,0.851314180375607
TARGET.20.PAVNKI.09A,0.0,0.932467035419597,0.707860528332329
TARGET.20.PASUCA.09A,0.0,0.751971038493044,0.825998054343359
TARGET.20.PAVAAM.09A,0.0,0.787088883786432,0.842313921459641
TARGET.20.PAWTYT.09A,0.0,0.855857161916037,0.736369922196598
TARGET.20.PANSBH.09A,0.0,0.763869423168029,0.862228271151985
TARGET.20.PAVECZ.09A,0.0,0.694693155615076,0.784978447085105
TARGET.20.PAWBTJ.09A,0.0,0.807458948687226,0.821884961435112
TARGET.20.PAWFFJ.09A,0.0,0.654823554729488,0.836321824394876
TARGET.20.PASYJL.09A,0.0,0.682865971600715,0.888742848546732
TARGET.20.PAUVEF.09A,0.0,0.807283708032027,0.823883408871831
TARGET.20.PAWEYY.09A,0.0,0.721376656369529,0.790468984649674
TARGET.20.PAYHRE.Sorted.leukemic.09A,0.0,0.817002253674244,0.774888059654809
TARGET.20.PAWNAP.09A,0.0,0.716562710494187,0.838976245624314
TARGET.20.PAVZBA.09A,0.0,0.711977022875374,0.866330927115122
TARGET.20.PAWIWJ.09A,0.0,0.909877149113442,0.758341715754185
TARGET.20.PAWVGF.09A,0.0,0.787296474189142,0.783763403965202
TARGET.20.PAWZAU.09A,0.0,0.940894285876507,0.72082869390242
TARGET.20.PAXFWY.09A,0.0,0.744669507832676,0.822036126749025
TARGET.20.PAPWHS.09A,0.0,0.765073723755301,0.828442415001655
TARGET.20.PAWZUZ.09A,0.0,0.958739037789419,0.60041094895172
TARGET.20.PAWLKE.09A,0.0,0.738501820215516,0.813175939294449
TARGET.20.PASZZE.09A,0.0,0.483225530853636,0.925097572501843
TARGET.20.PAVXCF.09A,0.0,0.751012639993556,0.78651241329114
TARGET.20.PAVAVV.09A,0.0,0.686030167882594,0.885714305310324
TARGET.20.PAVMNK.09A,0.0,0.753591021889719,0.856462178792768
TARGET.20.PAXMCH.09A,0.0,0.711582382484499,0.839503385268431
TARGET.20.PASRRL.09A,0.0,0.608608067860218,0.872067743410206
TARGET.20.PAUZLS.09A,0.0,0.72568943201807,0.85400538424744
TARGET.20.PASWPT.09A,0.0,0.813835788648829,0.827279543193927
TARGET.20.PATETC.09A,0.0,0.630796210266635,0.881687765623579
TARGET.21.PASYWA.09A,0.0,0.651193845252498,0.908431841842444
TARGET.20.PAUBLN.09A,0.0,0.979020540682563,0.205253178422865
TARGET.20.PATLIG.09A,0.0,0.970478320036641,0.518594062283385
TARGET.20.PARUXJ.09A,0.0,0.842921564948212,0.807606844231838
TARGET.20.PATKUG.09A,0.0,0.480177305319587,0.938224326421482
TARGET.20.PAELWA.09A,0.0,0.954875389026087,0.665462828402161
TARGET.20.PAWPDC.09A,0.0,0.760831519134258,0.835151511829543
TARGET.20.PAWHZX.09A,0.0,0.815826292996501,0.791757851436572
TARGET.20.PAWHML.09A,0.0,0.979367587663975,0.343420573059992
TARGET.20.PAWNYX.09A,0.0,0.695370907576447,0.871480055182213
TARGET.20.PATAST.09A,0.0,0.890654558982387,0.704155159634668
TARGET.20.PATFDF.09A,0.0,0.363554054190906,0.951326073358387
TARGET.20.PAVBIH.09A,0.0,0.607789607211212,0.858452529747308
TARGET.20.PAKYCW.09A,0.0,0.810935500927976,0.79448517468287
TARGET.20.PASRTP.09A,0.0,0.567687158192629,0.921072339299366
TARGET.20.PAVRGN.09A,0.0,0.898162369809706,0.670544079630955
TARGET.20.PAXLVU.09A,0.0,0.973616779301029,0.530483070538208
TARGET.20.PAVCHU.09A,0.0,0.684482429479858,0.807592459944561
TARGET.20.PAWLHJ.09A,0.0,0.68524496748337,0.871583242021133
TARGET.20.PANYGP.09A,0.0,0.911167837446478,0.763571244291875
TARGET.20.PAEFEJ.09A,0.0,0.853295547603414,0.801884812997908
TARGET.20.PAYHVK.Sorted.non.leukemic.09A,0.0,0.9542847476477,0.64466387563558
TARGET.20.PARWXS.09A,0.0,0.821330472116277,0.684891303781725
TARGET.20.PAWDNM.09A,0.0,0.775547622411876,0.856555544460097
TARGET.20.PAXLEE.09A,0.0,0.826537787321059,0.754516313634157
TARGET.20.PATKKJ.09A,0.0,0.918576850134243,0.659077377442994
TARGET.20.PATVRA.09A,0.0,0.996243934302688,0.116963818877836
TARGET.20.PATFMR.09A,0.0,0.927922900828962,0.515667472342115
TARGET.20.PANVGP.09A,0.0,0.883763612354144,0.593006643505442
TARGET.20.PATDFZ.09A,0.0,0.701203209861532,0.870907479987086
TARGET.20.PAEMDG.09A,0.0,0.955423418007722,0.585643649554387
TARGET.20.PASSSI.09A,0.0,0.675136111040715,0.840140599372385
TARGET.20.PATJWG.09A,0.0,0.547978062589265,0.910738067046808
TARGET.20.PAUMZV.09A,0.0,0.978144260188582,0.20885182668132
TARGET.20.PAKHBF.09A,0.0,0.762492249537881,0.831129072287744
TARGET.20.PAXMPF.09A,0.0,0.822086780255446,0.840437001821226
TARGET.20.PARZYF.09A,0.0,0.890209727766098,0.820020700748732
TARGET.20.PAVZJX.09A,0.0,0.992111689424407,0.485677860211473
TARGET.20.PAWKJC.09A,0.0,0.694200625619123,0.876116034879771
TARGET.20.PAXFEE.09A,0.0,0.66463586058387,0.896776774238761
TARGET.20.PATHPT.09A,0.0,0.423091508042948,0.945506239715722
TARGET.20.PAWNPU.09A,0.0,0.526004109715567,0.932404371051221
TARGET.20.PAWRPD.09A,0.0,0.990206426085781,0.316583031329374
TARGET.20.PAWBSE.09A,0.0,0.990126362636435,0.520517467204025
TARGET.20.PAPZYS.09A,0.0,0.534299280966375,0.887926887500667
TARGET.20.PAECCE.09A,0.0,0.686142411147343,0.830497577764052
TARGET.20.PAVSHX.09A,0.0,0.80846924034634,0.804444779354231
TARGET.20.PAWIIK.09A,0.0,0.864848747537197,0.765560984996992
TARGET.20.PAVDDU.09A,0.0,0.974111218501017,0.353241743034909
TARGET.20.PATHZZ.09A,0.0,0.973078243666726,0.579784852727701
TARGET.20.PASYYW.09A,0.0,0.706005707548628,0.870708332322066
TARGET.20.PASZNB.09A,0.0,0.647178746549045,0.793889476016326
TARGET.20.PAVSAN.09A,0.0,0.859604505791965,0.752355986646248
TARGET.20.PADZKD.09A,0.0,0.941259055262405,0.660012467333442
TARGET.20.PAUPSX.09A,0.0,0.690665686151071,0.90280117775622
TARGET.20.PAVPWB.09A,0.0,0.49709399956451,0.899521749501502
TARGET.20.PAVRJP.09A,0.0,0.718012792644958,0.840801629156083
TARGET.20.PALVKV.09A,0.0,0.858184895112387,0.710391151178589
TARGET.20.PARKFB.09A,0.0,0.818232480678135,0.686520885670169
TARGET.20.PAXDGH.09A,0.0,0.474901772907797,0.901208255261146
TARGET.20.PAURVI.09A,0.0,0.72145945292225,0.793389724561554
TARGET.20.PAUIPM.09A,0.0,0.681493206951707,0.822224079370447
TARGET.20.PANIDZ.09A,0.0,0.726131479335926,0.846756428843479
TARGET.20.PAXUMB.09A,0.0,0.738428781296587,0.780428817823792
TARGET.20.PARXNG.09A,0.0,0.893189322617374,0.729710510543617
TARGET.20.PASJGZ.09A,0.0,0.724994388832153,0.874554130077746
TARGET.20.PAUMMG.09A,0.0,0.515305797311835,0.880450322410569
TARGET.20.PATLDB.09A,0.0,0.801107454662312,0.786725525188863
TARGET.20.PAXEES.09A,0.0,0.706994257637074,0.8506898124991
TARGET.21.PANVPB.09A,0.0,0.511601934318808,0.929642872623769
TARGET.20.PAXHCC.09A,0.0,0.829376203331278,0.764503490083598
TARGET.20.PATDLZ.09A,0.0,0.681503887243057,0.868188285506198
TARGET.20.PASSUW.09A,0.0,0.883609036025992,0.763519828936114
TARGET.20.PAXCKK.09A,0.0,0.465859920693147,0.942284867766258
TARGET.20.PATFNK.09A,0.0,0.865826557558672,0.808105332091504
TARGET.20.PAWDDC.09A,0.0,0.98480606004015,0.531722626965212
TARGET.20.PAXKTN.09A,0.0,0.962479894934189,0.633566048871298
TARGET.20.PAUVMN.09A,0.0,0.934084842772817,0.574714737275118
TARGET.20.PARWCG.09A,0.0,0.950491162171397,0.50642517267129
TARGET.20.PAWSJZ.09A,0.0,0.917701657869996,0.726867427755605
TARGET.20.PAWWRG.09A,0.0,0.542465463048563,0.889185941628339
TARGET.20.PAEJBT.09A,0.0,0.981576602872074,0.544013868188901
TARGET.20.PAUSTZ.09A,0.0,0.755736667095398,0.807833754955891
TARGET.20.PAXUVK.09A,0.0,0.957384522130675,0.373986315407389
TARGET.20.PATPAC.09A,0.0,0.98500938182116,0.175250694880134
TARGET.20.PAVMPA.09A,0.0,0.816726420131116,0.80899217749196
TARGET.20.PAMVVP.09A,0.0,0.913346735165683,0.794129648021129
TARGET.20.PAWGCN.09A,0.0,0.984944365767992,0.458712405625801
TARGET.20.PAMYGX.09A,0.0,0.348156051874769,0.94955787830188
TARGET.20.PASLDL.09A,0.0,0.97674623783124,0.565105350675661
TARGET.20.PAUEAN.09A,0.0,0.97081856167741,0.31196459518567
TARGET.20.PAXHGG.09A,0.0,0.604200266499721,0.898515633299873
TARGET.21.PARHRS.09A,0.0,0.653695368102973,0.889470215897765
TARGET.20.PATELV.09A,0.0,0.78628141266615,0.852608059575403
TARGET.20.PATJMY.09A,0.0,0.844482438277269,0.827707970607591
TARGET.20.PATMCW.09A,0.0,0.838423180623169,0.78662686498276
TARGET.20.PARBEL.09A,0.0,0.967295924692377,0.49710395498493
TARGET.20.PATKYC.09A,0.0,0.991224648979423,0.395115256070007
TARGET.21.PATHIU.09A,0.0,0.520514532102964,0.912376871286576
TARGET.20.PARHSA.09A,0.0,0.714409601736467,0.848709316838447
TARGET.20.PAWHUX.09A,0.0,0.964772761983329,0.518724761015929
TARGET.20.PAVWVT.09A,0.0,0.597648356426587,0.868379662112405
TARGET.20.PARNNT.09A,0.0,0.672208904209842,0.884185594357597
TARGET.20.PASTPU.09A,0.0,0.835678552263437,0.814254621683654
TARGET.20.PATGRP.09A,0.0,0.972311497039913,0.688189658864769
TARGET.20.PATJLP.09A,0.0,0.872845322146754,0.717570991162519
TARGET.20.PAVJXG.09A,0.0,0.524801856899279,0.90734612165494
TARGET.20.PASGKA.09A,0.0,0.772767629295819,0.834431832876075
TARGET.20.PAVKBW.09A,0.0,0.927843908214292,0.723776257783779
TARGET.20.PAXIAZ.09A,0.0,0.638476295504237,0.870078525574375
TARGET.20.PASBPK.09A,0.0,0.768040509214909,0.768297350483363
TARGET.20.PALBXX.09A,0.0,0.626673143454382,0.894973640895256
TARGET.20.PAYHRE.Unsorted.09A,0.0,0.940398514829454,0.624917822711997
TARGET.20.PATCLR.09A,0.0,0.98805703449765,0.278178768224868
TARGET.20.PAWUMM.09A,0.0,0.920663890087161,0.758518466328049
TARGET.20.PAVWPW.09A,0.0,0.612040522547782,0.865843127189738
TARGET.20.PATDHA.09A,0.0,0.965244395204072,0.532190055112813
TARGET.20.PASMYS.09A,0.0,0.905480088893693,0.73568538363277
TARGET.20.PAXKEZ.09A,0.0,0.747190899038103,0.762919230308105
TARGET.20.PAXHLD.09A,0.0,0.80664964317071,0.83072684111331
TARGET.20.PAWLTG.09A,0.0,0.683412170293266,0.867314306248327
TARGET.20.PAVWNG.09A,0.0,0.72272107364813,0.817724038331922
TARGET.20.PAVHTL.09A,0.0,0.865639350476425,0.809119397575145
TARGET.20.PAWCBZ.09A,0.0,0.89226261562248,0.699186926237783
TARGET.20.PAKIWK.09A,0.0,0.627681375910933,0.901818445965458
TARGET.20.PANISJ.09A,0.0,0.993899441915054,0.137899451671009
TARGET.20.PAUZYF.09A,0.0,0.976689057314871,0.250423846488303
TARGET.20.PAVLWV.09A,0.0,0.936238061673648,0.688955966446364
