"term","NES","padj","size"
"regulation of cd8 positive alpha beta t cell activation",1.27194439298278,0.479870337003095,12
"defense response to gram positive bacterium",1.2054718646949,0.4798801819284,33
"positive regulation of myeloid leukocyte differentiation",1.20702961480563,0.4798801819284,33
"negative regulation of membrane permeability",1.27511677278442,0.480333561949552,10
"respiratory burst involved in defense response",1.27425951395471,0.480333561949552,10
"neuron development",1.07869580240118,0.48316886096505,388
"biological process involved in interaction with symbiont",1.27246674600124,0.48568623472981,10
"mitochondrial transmembrane transport",1.15625268741673,0.486145367865798,74
"chromosome condensation",1.25353601122394,0.488067006853134,14
"protein catabolic process in the vacuole",-1.26921883262089,0.488067006853134,19
"smad protein signal transduction",1.20184410512496,0.489986536802205,35
"b cell apoptotic process",1.22321795719845,0.490116345854051,20
"dna templated transcription termination",1.23354594950366,0.490116345854051,19
"interleukin 10 production",1.21002447870666,0.490116345854051,27
"negative regulation of inflammasome mediated signaling pathway",1.25577340067494,0.490116345854051,13
"regulation of protein localization to plasma membrane",1.16366346443364,0.490116345854051,69
"regulation of rho protein signal transduction",1.18805124338298,0.490116345854051,46
"response to light stimulus",1.12310193134063,0.490116345854051,153
"translesion synthesis",1.24066873198861,0.490116345854051,17
"glutamate receptor signaling pathway",-1.14885145414686,0.490122982176287,13
"positive regulation of carbohydrate metabolic process",1.18663540765847,0.490131895638779,38
"multicellular organismal reproductive process",1.08703583074796,0.490505386704038,295
"plasma membrane repair",1.22295109950843,0.490505386704038,20
"positive regulation of execution phase of apoptosis",1.2553378798544,0.490505386704038,13
"l glutamate transmembrane transport",1.26700963497655,0.490670769362571,10
"response to nerve growth factor",1.19695588538073,0.490804756232629,29
"regulatory ncrna processing",1.19616228291085,0.491038211610642,36
"hematopoietic or lymphoid organ development",1.17130477612047,0.494016795440846,61
"positive chemotaxis",1.23177051309534,0.494016795440846,16
"positive regulation of cell substrate junction organization",1.23045458580038,0.494016795440846,16
"viral rna genome replication",1.24998660337951,0.494016795440846,15
"negative regulation of t helper 17 type immune response",1.26315530584999,0.494521158754735,12
"regulation of proteasomal protein catabolic process",1.12504919037382,0.494578355194238,127
"mitotic cytokinetic process",1.19427601361139,0.49531318270185,29
"regulation of plasma lipoprotein particle levels",1.20422330674591,0.49531318270185,27
"retrograde axonal transport",1.26522428969525,0.49531318270185,10
"regulation of epidermis development",1.22737545482396,0.497166581566458,19
"positive regulation of amine transport",1.26255884452446,0.497510698081851,10
"myeloid dendritic cell activation",1.23399681628963,0.498625248481207,18
"neuron intrinsic apoptotic signaling pathway in response to oxidative stress",1.24892972487747,0.498625248481207,13
"positive regulation of cytosolic calcium ion concentration",1.19783924280062,0.498625248481207,32
"regulation of nuclear transcribed mrna catabolic process deadenylation dependent decay",1.21396302380366,0.500307311003733,20
"negative regulation of fat cell differentiation",-1.15899656388553,0.500502838356852,18
"dephosphorylation",1.14769012190035,0.502105318169575,83
"regulation of hydrolase activity",1.13017304297215,0.503017431646141,112
"response to starvation",1.12334005361029,0.503017431646141,136
"positive regulation of receptor internalization",-1.27483722297932,0.50336409332216,12
"negative regulation of response to endoplasmic reticulum stress",1.17931198883043,0.503829203180173,39
"positive regulation of g1 s transition of mitotic cell cycle",1.20500057779207,0.504052512820513,24
"cell cell recognition",1.1965516822338,0.506027689030884,27
"forebrain cell migration",1.22074487456088,0.506027689030884,19
"cellular response to uv",1.16274592689503,0.508166520196595,57
"negative regulation of proteasomal ubiquitin dependent protein catabolic process",1.18798072532012,0.508166520196595,31
"calcium import into the mitochondrion",1.23798331606166,0.508516361902816,14
"regulation of t cell mediated immunity",1.1737960582904,0.509392015101705,52
"microtubule based transport",1.13077178166646,0.509805230568954,105
"b cell homeostasis",1.1882297466917,0.510194978244068,28
"positive regulation of protein localization to cajal body",1.2532981514113,0.510253526903885,10
"epigenetic regulation of gene expression",1.10628787255132,0.510472095258149,174
"multicellular organismal level homeostasis",1.07272723276843,0.510472095258149,376
"negative regulation of epithelial cell apoptotic process",1.25376725714033,0.510472095258149,11
"cellular response to nutrient",1.20325465072438,0.511078367875648,21
"digestion",1.19861162746625,0.511078367875648,25
"digestive system process",1.19861162746625,0.511078367875648,25
"histone mrna catabolic process",1.23648506311622,0.511078367875648,13
"hormone mediated signaling pathway",1.12855943929873,0.511078367875648,114
"kinetochore organization",1.24457013667342,0.511078367875648,12
"lymphocyte apoptotic process",1.16277342928212,0.511078367875648,56
"macrophage activation involved in immune response",1.23516786690369,0.511078367875648,13
"neuroblast proliferation",1.20312520273561,0.511078367875648,21
"positive regulation of cytokine production involved in inflammatory response",1.23698621785474,0.511078367875648,13
"positive regulation of epithelial cell differentiation",1.22702686535253,0.511078367875648,17
"positive regulation of protein export from nucleus",1.23522183672085,0.511078367875648,13
"regulation of aerobic respiration",1.22598733085633,0.511078367875648,18
"regulation of cellular respiration",1.19342992616985,0.511078367875648,27
"regulation of chromatin organization",1.22216706328188,0.511078367875648,17
"regulation of collagen metabolic process",1.2422238389078,0.511078367875648,15
"regulation of protein maturation",1.2094976391681,0.511078367875648,20
"regulation of telomerase rna localization to cajal body",1.24557553033145,0.511078367875648,12
"positive regulation of gene expression epigenetic",1.17839118069252,0.514438700901741,44
"negative regulation of dna templated transcription elongation",1.20184578243034,0.515767946780047,21
"er nucleus signaling pathway",1.17501080709223,0.516193713092938,44
"execution phase of apoptosis",1.17861636535112,0.516193713092938,45
"muscle tissue development",1.11352880728655,0.516193713092938,146
"negative regulation of leukocyte apoptotic process",1.18788763501272,0.516193713092938,32
"negative regulation of osteoblast differentiation",1.19950862554248,0.516193713092938,21
"purine containing compound metabolic process",1.07690331363402,0.516193713092938,304
"regulation of response to endoplasmic reticulum stress",1.15143341433201,0.516193713092938,70
"regulation of synaptic vesicle endocytosis",1.21768460747472,0.516193713092938,16
"regulation of mitochondrial membrane potential",1.17189201026308,0.516262949866728,48
"regulation of receptor signaling pathway via jak stat",1.16835464562815,0.516337778112365,39
"lysosomal membrane organization",1.24637011091077,0.520994911697057,11
"regulation of chemotaxis",1.14346263148329,0.525100061421545,74
"enzyme linked receptor protein signaling pathway",1.06998088826302,0.525858400858401,372
"organelle fission",1.09553048167854,0.525858400858401,229
"developmental cell growth",1.13446832962719,0.533951517002364,83
"negative regulation of telomere maintenance",1.18047223585291,0.533951517002364,31
"positive regulation of establishment of protein localization to mitochondrion",1.17743689193889,0.535405545249183,30
"nk t cell differentiation",1.2369324872795,0.537184575040568,11
"regulation of mitochondrial membrane permeability",1.16957819376024,0.537184575040568,38
"zymogen activation",1.23901759417278,0.537184575040568,11
"mitochondrial transport",1.1110070468219,0.538233239153485,129
"negative regulation of blood circulation",1.23857717425929,0.538233239153485,10
"brain morphogenesis",1.22260215424351,0.538357920892394,13
"negative regulation of cgas sting signaling pathway",1.23328634328508,0.538357920892394,11
"dopaminergic neuron differentiation",1.23189442340383,0.539592007074792,12
"protein tetramerization",1.17151368650054,0.539822968051266,45
"cell migration involved in sprouting angiogenesis",1.18869358469489,0.539838201014672,24
"estrogen receptor signaling pathway",1.17405997066085,0.54005459850801,34
"regulation of vascular permeability",-1.29581685237995,0.54005459850801,11
"membrane disassembly",1.23125272164609,0.540174754725094,10
"regulation of endothelial cell development",1.23511453075545,0.540174754725094,10
"cardiac epithelial to mesenchymal transition",-1.23434033819053,0.541845297198372,12
"peptidyl lysine modification",1.12724213177824,0.541845297198372,86
"peptidyl tyrosine dephosphorylation",1.23060497437184,0.541845297198372,10
"positive regulation of lipid localization",1.17249268866729,0.541845297198372,29
"regulation of protein transport",1.09003657278388,0.542806207449607,222
"cellular response to ionizing radiation",1.16660098417116,0.543213828425096,44
"meiotic sister chromatid cohesion",1.22725689344776,0.543213828425096,10
"positive regulation of tumor necrosis factor mediated signaling pathway",1.2284316281987,0.543391337332363,11
"regulation of actin filament based movement",1.22659519742213,0.545764814371179,11
"positive regulation of map kinase activity",1.20619223585452,0.54663196736735,16
"regulation of multicellular organism growth",1.17544313935074,0.546693692582773,31
"endoplasmic reticulum calcium ion homeostasis",1.20260119950318,0.549652898634799,18
"regulation of sister chromatid cohesion",1.21605464404958,0.549652898634799,14
"catechol containing compound metabolic process",1.22429784419282,0.552030496267248,11
"positive regulation of regulatory t cell differentiation",1.21798583407102,0.555827874407048,13
"regulation of proteolysis involved in protein catabolic process",1.10448037487148,0.555827874407048,151
"response to bmp",1.15369201904319,0.555827874407048,50
"regulation of modification of synaptic structure",1.22314749530381,0.55590287341242,11
"dicarboxylic acid transport",1.17851050455277,0.556395222375761,26
"negative regulation of epithelial to mesenchymal transition",1.21126034173558,0.556395222375761,14
"positive regulation of neutrophil migration",1.21070105877483,0.556395222375761,14
